Time since reset,Log Time,Air Temp,Water Height,Flow Rate,Accumulated Flow
milliseconds, ,farenheit,inches,CFS,acre feet
720149165, 6/2/2014 1:38:41,50.00,-12.96,0.00,7.95
721049389, 6/2/2014 1:53:43,50.11,-12.87,0.00,7.95
721949628, 6/2/2014 2:8:46,50.56,-12.91,0.00,7.95
722849854, 6/2/2014 2:23:48,48.54,-13.04,0.00,7.95
723750093, 6/2/2014 2:38:50,47.64,-13.05,0.00,7.95
724650327, 6/2/2014 2:53:53,47.30,-12.98,0.00,7.95
725550573, 6/2/2014 3:8:55,47.64,-12.97,0.00,7.95
726450798, 6/2/2014 3:23:57,47.86,-12.86,0.00,7.95
727351040, 6/2/2014 3:39:0,47.64,-12.99,0.00,7.95
728251262, 6/2/2014 3:54:2,47.53,-12.95,0.00,7.95
729151503, 6/2/2014 4:9:5,47.30,-12.94,0.00,7.95
730051729, 6/2/2014 4:24:7,45.84,-13.00,0.00,7.95
730951974, 6/2/2014 4:39:9,45.28,-12.95,0.00,7.95
731852200, 6/2/2014 4:54:12,45.50,-12.89,0.00,7.95
732752441, 6/2/2014 5:9:14,46.63,-12.86,0.00,7.95
733652668, 6/2/2014 5:24:16,45.16,-13.01,0.00,7.95
734552915, 6/2/2014 5:39:19,45.39,-12.98,0.00,7.95
735453142, 6/2/2014 5:54:21,46.06,-12.92,0.00,7.95
736353382, 6/2/2014 6:9:23,45.95,-12.90,0.00,7.95
737253607, 6/2/2014 6:24:26,48.20,-12.90,0.00,7.95
738153846, 6/2/2014 6:39:28,51.35,-12.96,0.00,7.95
739054070, 6/2/2014 6:54:30,53.94,-12.98,0.00,7.95
739954309, 6/2/2014 7:9:33,55.96,-13.01,0.00,7.95
740854531, 6/2/2014 7:24:35,58.44,-13.00,0.00,7.95
741754768, 6/2/2014 7:39:37,60.58,-13.02,0.00,7.95
742654990, 6/2/2014 7:54:40,62.49,-13.02,0.00,7.95
743555231, 6/2/2014 8:9:42,63.50,-13.04,0.00,7.95
744455452, 6/2/2014 8:24:45,64.62,-13.02,0.00,7.95
745355681, 6/2/2014 8:39:47,65.86,-12.21,0.00,7.95
746255878, 6/2/2014 8:54:49,66.54,-9.87,0.00,7.95
747156065, 6/2/2014 9:9:52,67.21,-6.95,0.00,7.95
748056228, 6/2/2014 9:24:54,67.55,-5.48,0.00,7.95
748956397, 6/2/2014 9:39:56,68.79,-4.09,0.00,7.95
749856540, 6/2/2014 9:54:59,69.12,-2.82,0.00,7.95
750756690, 6/2/2014 10:10:1,70.59,-1.71,0.00,7.95
751656817, 6/2/2014 10:25:3,71.26,-0.60,0.00,7.95
752556957, 6/2/2014 10:40:6,73.06,0.41,0.13,7.95
753457070, 6/2/2014 10:55:8,73.18,1.33,0.75,7.97
754357193, 6/2/2014 11:10:11,73.62,1.83,1.21,7.99
755257299, 6/2/2014 11:25:13,74.41,2.07,1.45,8.02
756157333, 6/2/2014 11:40:15,75.31,2.25,1.65,8.06
757057434, 6/2/2014 11:55:18,76.44,2.32,1.72,8.09
757957554, 6/2/2014 12:10:20,77.11,2.37,1.78,8.13
758857657, 6/2/2014 12:25:22,77.00,2.39,1.80,8.17
759757776, 6/2/2014 12:40:25,78.24,2.41,1.83,8.21
760657879, 6/2/2014 12:55:27,78.46,2.46,1.88,8.25
761558003, 6/2/2014 13:10:30,79.70,2.40,1.82,8.28
762458114, 6/2/2014 13:25:32,79.81,2.41,1.83,8.32
763358231, 6/2/2014 13:40:34,81.05,2.47,1.89,8.36
764258334, 6/2/2014 13:55:37,80.71,2.41,1.82,8.40
765158452, 6/2/2014 14:10:39,81.50,2.37,1.78,8.43
766058571, 6/2/2014 14:25:42,82.74,1.08,0.55,8.45
766958699, 6/2/2014 14:40:44,82.06,1.03,0.51,8.46
767858821, 6/2/2014 14:55:46,81.16,-0.15,0.00,8.46
768758965, 6/2/2014 15:10:49,80.37,-1.22,0.00,8.46
769659101, 6/2/2014 15:25:51,79.70,-2.11,0.00,8.46
770559262, 6/2/2014 15:40:54,78.91,-2.99,0.00,8.46
771459409, 6/2/2014 15:55:56,79.47,-3.62,0.00,8.46
772359577, 6/2/2014 16:10:59,75.99,-4.39,0.00,8.46
773259736, 6/2/2014 16:26:1,74.19,-4.96,0.00,8.46
774159912, 6/2/2014 16:41:4,74.19,-5.43,0.00,8.46
775060075, 6/2/2014 16:56:6,73.96,-5.97,0.00,8.46
775960259, 6/2/2014 17:11:8,76.44,-6.40,0.00,8.46
776860430, 6/2/2014 17:26:11,76.21,-6.79,0.00,8.46
777760618, 6/2/2014 17:41:13,77.00,-7.14,0.00,8.46
778660795, 6/2/2014 17:56:16,76.66,-7.50,0.00,8.46
779560995, 6/2/2014 18:11:18,74.86,-7.79,0.00,8.46
780461176, 6/2/2014 18:26:21,74.07,-8.03,0.00,8.46
781361375, 6/2/2014 18:41:23,72.05,-8.38,0.00,8.46
782261560, 6/2/2014 18:56:25,71.26,-8.76,0.00,8.46
783161760, 6/2/2014 19:11:28,69.80,-8.95,0.00,8.46
784061953, 6/2/2014 19:26:30,68.34,-9.21,0.00,8.46
784962160, 6/2/2014 19:41:33,67.32,-9.41,0.00,8.46
785862354, 6/2/2014 19:56:35,66.43,-9.57,0.00,8.46
786762563, 6/2/2014 20:11:37,65.30,-9.76,0.00,8.46
787662760, 6/2/2014 20:26:40,64.06,-9.90,0.00,8.46
788562980, 6/2/2014 20:41:42,63.61,-9.97,0.00,8.46
789463180, 6/2/2014 20:56:45,62.94,-10.05,0.00,8.46
790363395, 6/2/2014 21:11:47,61.93,-10.10,0.00,8.46
791263596, 6/2/2014 21:26:49,61.03,-10.26,0.00,8.46
792163813, 6/2/2014 21:41:52,59.68,-10.24,0.00,8.46
793064014, 6/2/2014 21:56:54,60.01,-10.24,0.00,8.46
793964229, 6/2/2014 22:11:56,59.11,-10.40,0.00,8.46
794864433, 6/2/2014 22:26:59,58.55,-10.38,0.00,8.46
795764652, 6/2/2014 22:42:1,57.54,-10.57,0.00,8.46
796664854, 6/2/2014 22:57:3,55.74,-10.54,0.00,8.46
797565081, 6/2/2014 23:12:6,55.06,-10.58,0.00,8.46
798465285, 6/2/2014 23:27:8,53.38,-10.67,0.00,8.46
799365506, 6/2/2014 23:42:10,52.25,-10.60,0.00,8.46
800265726, 6/2/2014 23:57:13,51.80,-10.51,0.00,8.46
801165947, 6/3/2014 0:12:15,51.80,-10.55,0.00,8.46
802066153, 6/3/2014 0:27:17,52.36,-10.62,0.00,8.46
802966375, 6/3/2014 0:42:20,52.14,-10.63,0.00,8.46
803866582, 6/3/2014 0:57:22,51.69,-10.64,0.00,8.46
804766804, 6/3/2014 1:12:24,50.56,-10.72,0.00,8.46
805667018, 6/3/2014 1:27:27,50.45,-10.73,0.00,8.46
806567240, 6/3/2014 1:42:29,49.44,-10.64,0.00,8.46
807467449, 6/3/2014 1:57:31,49.33,-10.67,0.00,8.46
808367671, 6/3/2014 2:12:34,49.33,-10.63,0.00,8.46
809267879, 6/3/2014 2:27:36,48.43,-10.72,0.00,8.46
810168100, 6/3/2014 2:42:38,48.65,-10.70,0.00,8.46
811068308, 6/3/2014 2:57:41,48.31,-10.74,0.00,8.46
811968530, 6/3/2014 3:12:43,47.86,-10.87,0.00,8.46
812868739, 6/3/2014 3:27:45,45.39,-10.93,0.00,8.46
813768963, 6/3/2014 3:42:48,46.29,-10.77,0.00,8.46
814669177, 6/3/2014 3:57:50,46.74,-10.80,0.00,8.46
815569402, 6/3/2014 4:12:52,44.94,-10.82,0.00,8.46
816469614, 6/3/2014 4:27:55,45.16,-10.92,0.00,8.46
817369840, 6/3/2014 4:42:57,43.93,-10.90,0.00,8.46
818270052, 6/3/2014 4:57:59,42.80,-10.94,0.00,8.46
819170276, 6/3/2014 5:13:2,42.24,-10.97,0.00,8.46
820070487, 6/3/2014 5:28:4,43.81,-10.86,0.00,8.46
820970713, 6/3/2014 5:43:6,43.47,-10.90,0.00,8.46
821870924, 6/3/2014 5:58:9,44.26,-10.86,0.00,8.46
822771149, 6/3/2014 6:13:11,46.06,-10.85,0.00,8.46
823671364, 6/3/2014 6:28:13,48.09,-10.86,0.00,8.46
824571589, 6/3/2014 6:43:16,50.45,-10.92,0.00,8.46
825471798, 6/3/2014 6:58:18,53.60,-10.98,0.00,8.46
826372022, 6/3/2014 7:13:20,55.40,-11.02,0.00,8.46
827272229, 6/3/2014 7:28:23,57.31,-10.99,0.00,8.46
828172451, 6/3/2014 7:43:25,58.55,-10.94,0.00,8.46
829072659, 6/3/2014 7:58:27,60.24,-10.95,0.00,8.46
829972880, 6/3/2014 8:13:30,61.81,-10.93,0.00,8.46
830873085, 6/3/2014 8:28:32,63.16,-10.93,0.00,8.46
831773306, 6/3/2014 8:43:34,64.18,-10.94,0.00,8.46
832673517, 6/3/2014 8:58:37,65.07,-10.91,0.00,8.46
833573737, 6/3/2014 9:13:39,65.97,-10.97,0.00,8.46
834473942, 6/3/2014 9:28:42,67.21,-10.90,0.00,8.46
835374168, 6/3/2014 9:43:44,67.89,-10.92,0.00,8.46
836274371, 6/3/2014 9:58:46,68.34,-10.86,0.00,8.46
837174590, 6/3/2014 10:13:49,68.79,-10.87,0.00,8.46
838074801, 6/3/2014 10:28:51,69.69,-10.92,0.00,8.46
838975019, 6/3/2014 10:43:54,70.25,-10.89,0.00,8.46
839875219, 6/3/2014 10:58:56,71.37,-10.92,0.00,8.46
840775437, 6/3/2014 11:13:59,73.18,-11.00,0.00,8.46
841675646, 6/3/2014 11:29:1,74.07,-11.06,0.00,8.46
842575864, 6/3/2014 11:44:4,74.41,-11.08,0.00,8.46
843476066, 6/3/2014 11:59:6,74.86,-11.20,0.00,8.46
844376279, 6/3/2014 12:14:8,75.20,-10.71,0.00,8.46
845276474, 6/3/2014 12:29:11,76.32,-10.12,0.00,8.46
846176683, 6/3/2014 12:44:13,75.43,-9.69,0.00,8.46
847076871, 6/3/2014 12:59:16,76.21,-9.42,0.00,8.46
847977076, 6/3/2014 13:14:18,77.79,-9.45,0.00,8.46
848877264, 6/3/2014 13:29:21,76.66,-9.12,0.00,8.46
849777464, 6/3/2014 13:44:23,76.77,-8.99,0.00,8.46
850677654, 6/3/2014 13:59:26,77.45,-8.95,0.00,8.46
851577856, 6/3/2014 14:14:28,77.34,-8.82,0.00,8.46
852478042, 6/3/2014 14:29:31,77.45,-8.82,0.00,8.46
853378242, 6/3/2014 14:44:33,77.45,-8.80,0.00,8.46
854278428, 6/3/2014 14:59:35,76.89,-8.76,0.00,8.46
855178626, 6/3/2014 15:14:38,77.00,-8.74,0.00,8.46
856078809, 6/3/2014 15:29:40,77.79,-8.74,0.00,8.46
856979006, 6/3/2014 15:44:43,76.77,-8.72,0.00,8.46
857879189, 6/3/2014 15:59:45,75.99,-8.72,0.00,8.46
858779396, 6/3/2014 16:14:48,75.99,-8.72,0.00,8.46
859679582, 6/3/2014 16:29:50,76.21,-8.74,0.00,8.46
860579782, 6/3/2014 16:44:53,75.43,-8.74,0.00,8.46
861479969, 6/3/2014 16:59:55,74.97,-8.74,0.00,8.46
862380171, 6/3/2014 17:14:58,74.97,-8.76,0.00,8.46
863280357, 6/3/2014 17:30:0,74.64,-8.77,0.00,8.46
864180558, 6/3/2014 17:45:2,73.62,-9.06,0.00,8.46
865080750, 6/3/2014 18:0:5,72.72,-9.23,0.00,8.46
865980952, 6/3/2014 18:15:7,71.82,-9.29,0.00,8.46
866881143, 6/3/2014 18:30:10,70.93,-9.27,0.00,8.46
867781353, 6/3/2014 18:45:12,69.91,-9.26,0.00,8.46
868681544, 6/3/2014 19:0:15,68.79,-9.25,0.00,8.46
869581752, 6/3/2014 19:15:17,67.77,-9.24,0.00,8.46
870481947, 6/3/2014 19:30:20,66.65,-9.23,0.00,8.46
871382155, 6/3/2014 19:45:22,65.19,-9.23,0.00,8.46
872282348, 6/3/2014 20:0:24,63.84,-9.21,0.00,8.46
873182554, 6/3/2014 20:15:27,62.04,-9.26,0.00,8.46
874082748, 6/3/2014 20:30:29,59.79,-9.27,0.00,8.46
874982955, 6/3/2014 20:45:31,57.99,-9.29,0.00,8.46
875883167, 6/3/2014 21:0:34,56.41,-9.29,0.00,8.46
876783384, 6/3/2014 21:15:36,55.06,-9.36,0.00,8.46
877683580, 6/3/2014 21:30:38,54.39,-9.25,0.00,8.46
878583791, 6/3/2014 21:45:41,53.38,-9.29,0.00,8.46
879483985, 6/3/2014 22:0:43,51.24,-9.35,0.00,8.46
880384198, 6/3/2014 22:15:46,50.90,-9.34,0.00,8.46
881284395, 6/3/2014 22:30:48,51.13,-9.29,0.00,8.46
882184603, 6/3/2014 22:45:50,51.24,-9.24,0.00,8.46
883084801, 6/3/2014 23:0:52,50.45,-9.21,0.00,8.46
883985012, 6/3/2014 23:15:55,49.89,-9.26,0.00,8.46
884885207, 6/3/2014 23:30:57,49.55,-9.23,0.00,8.46
885785425, 6/3/2014 23:45:59,50.11,-9.47,0.00,8.46
886685624, 6/4/2014 0:1:2,48.54,-9.42,0.00,8.46
887585838, 6/4/2014 0:16:4,48.76,-9.35,0.00,8.46
888486036, 6/4/2014 0:31:6,47.86,-9.33,0.00,8.46
889386248, 6/4/2014 0:46:9,47.75,-9.22,0.00,8.46
890286441, 6/4/2014 1:1:11,47.19,-9.08,0.00,8.46
891186653, 6/4/2014 1:16:13,46.51,-9.04,0.00,8.46
892086848, 6/4/2014 1:31:16,44.60,-8.92,0.00,8.46
892987058, 6/4/2014 1:46:18,45.84,-8.83,0.00,8.46
893887253, 6/4/2014 2:1:20,44.94,-8.84,0.00,8.46
894787469, 6/4/2014 2:16:23,44.04,-8.81,0.00,8.46
895687664, 6/4/2014 2:31:25,42.35,-8.72,0.00,8.46
896587875, 6/4/2014 2:46:27,43.59,-8.80,0.00,8.46
897488071, 6/4/2014 3:1:29,42.80,-8.89,0.00,8.46
898388282, 6/4/2014 3:16:32,41.45,-8.85,0.00,8.46
899288479, 6/4/2014 3:31:34,40.21,-8.91,0.00,8.46
900188690, 6/4/2014 3:46:36,41.00,-8.72,0.00,8.46
901088886, 6/4/2014 4:1:39,39.65,-8.87,0.00,8.46
901989095, 6/4/2014 4:16:41,39.31,-8.69,0.00,8.46
902889289, 6/4/2014 4:31:43,41.34,-8.63,0.00,8.46
903789505, 6/4/2014 4:46:45,41.34,-8.74,0.00,8.46
904689701, 6/4/2014 5:1:48,39.65,-8.74,0.00,8.46
905589917, 6/4/2014 5:16:50,40.21,-8.81,0.00,8.46
906490114, 6/4/2014 5:31:52,40.21,-8.80,0.00,8.46
907390325, 6/4/2014 5:46:55,37.74,-8.81,0.00,8.46
908290519, 6/4/2014 6:1:57,38.19,-8.71,0.00,8.46
909190729, 6/4/2014 6:16:59,41.11,-8.75,0.00,8.46
910090921, 6/4/2014 6:32:1,42.91,-8.81,0.00,8.46
910991131, 6/4/2014 6:47:4,47.30,-8.82,0.00,8.46
911891325, 6/4/2014 7:2:6,50.11,-8.90,0.00,8.46
912791533, 6/4/2014 7:17:8,52.36,-8.86,0.00,8.46
913691723, 6/4/2014 7:32:11,54.61,-8.89,0.00,8.46
914591931, 6/4/2014 7:47:13,57.09,-8.03,0.00,8.46
915492101, 6/4/2014 8:2:15,60.24,-6.02,0.00,8.46
916392273, 6/4/2014 8:17:18,61.14,-4.39,0.00,8.46
917292421, 6/4/2014 8:32:20,62.15,-3.03,0.00,8.46
918192573, 6/4/2014 8:47:22,62.71,-1.74,0.00,8.46
919092702, 6/4/2014 9:2:24,63.84,-0.71,0.00,8.46
919992839, 6/4/2014 9:17:27,64.62,0.18,0.04,8.46
920892955, 6/4/2014 9:32:29,65.41,1.03,0.51,8.47
921793085, 6/4/2014 9:47:31,65.75,0.79,0.34,8.47
922693246, 6/4/2014 10:2:34,66.87,-4.40,0.00,8.47
923593443, 6/4/2014 10:17:36,68.68,-7.80,0.00,8.47
924493600, 6/4/2014 10:32:39,69.57,-4.84,0.00,8.47
925393783, 6/4/2014 10:47:41,70.14,-6.11,0.00,8.47
926293969, 6/4/2014 11:2:43,70.93,-8.61,0.00,8.47
927194184, 6/4/2014 11:17:46,71.60,-10.41,0.00,8.47
928094390, 6/4/2014 11:32:48,73.51,-11.36,0.00,8.47
928994615, 6/4/2014 11:47:51,73.40,-11.77,0.00,8.47
929894824, 6/4/2014 12:2:53,75.43,-12.02,0.00,8.47
930795051, 6/4/2014 12:17:56,75.09,-12.10,0.00,8.47
931695259, 6/4/2014 12:32:58,75.76,-12.12,0.00,8.47
932595485, 6/4/2014 12:48:1,76.77,-12.14,0.00,8.47
933495696, 6/4/2014 13:3:3,77.00,-12.26,0.00,8.47
934395923, 6/4/2014 13:18:6,77.56,-12.28,0.00,8.47
935296135, 6/4/2014 13:33:8,77.90,-12.25,0.00,8.47
936196361, 6/4/2014 13:48:11,79.02,-12.31,0.00,8.47
937096573, 6/4/2014 14:3:13,78.80,-12.45,0.00,8.47
937996802, 6/4/2014 14:18:16,79.02,-12.51,0.00,8.47
938897014, 6/4/2014 14:33:18,79.25,-12.43,0.00,8.47
939797249, 6/4/2014 14:48:21,79.47,-12.53,0.00,8.47
940697469, 6/4/2014 15:3:23,79.70,-12.55,0.00,8.47
941597698, 6/4/2014 15:18:26,80.49,-12.54,0.00,8.47
942497910, 6/4/2014 15:33:28,80.60,-12.55,0.00,8.47
943398138, 6/4/2014 15:48:31,80.37,-12.59,0.00,8.47
944298352, 6/4/2014 16:3:34,80.26,-12.62,0.00,8.47
945198581, 6/4/2014 16:18:36,80.71,-12.64,0.00,8.47
946098795, 6/4/2014 16:33:39,80.60,-12.67,0.00,8.47
946999024, 6/4/2014 16:48:41,79.81,-12.64,0.00,8.47
947899237, 6/4/2014 17:3:44,79.59,-12.55,0.00,8.47
948799471, 6/4/2014 17:18:46,79.25,-12.51,0.00,8.47
949699684, 6/4/2014 17:33:49,77.79,-12.49,0.00,8.47
950599913, 6/4/2014 17:48:51,77.34,-12.53,0.00,8.47
951500127, 6/4/2014 18:3:54,76.89,-12.57,0.00,8.47
952400361, 6/4/2014 18:18:56,76.32,-12.61,0.00,8.47
953300576, 6/4/2014 18:33:59,75.31,-12.64,0.00,8.47
954200808, 6/4/2014 18:49:1,74.41,-12.85,0.00,8.47
955101027, 6/4/2014 19:4:4,73.18,-13.09,0.00,8.47
956001262, 6/4/2014 19:19:6,72.16,-13.23,0.00,8.47
956901483, 6/4/2014 19:34:9,70.47,-13.32,0.00,8.47
957801725, 6/4/2014 19:49:11,69.12,-13.36,0.00,8.47
958701948, 6/4/2014 20:4:14,68.11,-13.39,0.00,8.47
959602187, 6/4/2014 20:19:16,65.64,-13.41,0.00,8.47
960502411, 6/4/2014 20:34:19,64.40,-13.46,0.00,8.47
961402651, 6/4/2014 20:49:21,62.94,-13.48,0.00,8.47
962302876, 6/4/2014 21:4:24,60.91,-13.53,0.00,8.47
963203119, 6/4/2014 21:19:26,58.21,-13.57,0.00,8.47
964103346, 6/4/2014 21:34:28,58.10,-13.55,0.00,8.47
965003588, 6/4/2014 21:49:31,56.86,-13.51,0.00,8.47
965903821, 6/4/2014 22:4:33,56.19,-13.57,0.00,8.47
966804064, 6/4/2014 22:19:35,55.96,-13.56,0.00,8.47
967704292, 6/4/2014 22:34:38,54.61,-13.52,0.00,8.47
968604534, 6/4/2014 22:49:40,54.39,-13.55,0.00,8.47
969504761, 6/4/2014 23:4:43,52.47,-13.58,0.00,8.47
970405004, 6/4/2014 23:19:45,53.04,-13.48,0.00,8.47
971305232, 6/4/2014 23:34:47,53.04,-13.52,0.00,8.47
972205477, 6/4/2014 23:49:50,51.58,-13.67,0.00,8.47
973105707, 6/5/2014 0:4:52,50.68,-13.58,0.00,8.47
974005949, 6/5/2014 0:19:54,50.56,-13.59,0.00,8.47
974906182, 6/5/2014 0:34:57,50.11,-13.63,0.00,8.47
975806434, 6/5/2014 0:49:59,49.89,-13.64,0.00,8.47
976706664, 6/5/2014 1:5:1,49.66,-13.62,0.00,8.47
977606909, 6/5/2014 1:20:4,49.66,-13.59,0.00,8.47
978507140, 6/5/2014 1:35:6,48.76,-13.64,0.00,8.47
979407385, 6/5/2014 1:50:9,48.31,-13.63,0.00,8.47
980307615, 6/5/2014 2:5:11,48.31,-13.66,0.00,8.47
981207862, 6/5/2014 2:20:13,47.08,-13.71,0.00,8.47
982108094, 6/5/2014 2:35:16,46.40,-13.73,0.00,8.47
983008340, 6/5/2014 2:50:18,45.50,-13.69,0.00,8.47
983908326, 6/5/2014 3:5:20,43.36,-13.68,0.00,8.47
984808574, 6/5/2014 3:20:22,43.14,-13.67,0.00,8.47
985708807, 6/5/2014 3:35:25,43.47,-13.71,0.00,8.47
986609052, 6/5/2014 3:50:27,42.46,-13.76,0.00,8.47
987509286, 6/5/2014 4:5:29,41.34,-13.75,0.00,8.47
988409534, 6/5/2014 4:20:32,42.35,-13.73,0.00,8.47
989309769, 6/5/2014 4:35:34,40.44,-13.89,0.00,8.47
990210027, 6/5/2014 4:50:36,39.99,-13.78,0.00,8.47
991110260, 6/5/2014 5:5:39,39.88,-13.72,0.00,8.47
992010510, 6/5/2014 5:20:41,39.88,-13.76,0.00,8.47
992910497, 6/5/2014 5:35:43,39.54,-13.77,0.00,8.47
993810747, 6/5/2014 5:50:46,40.10,-13.70,0.00,8.47
994710981, 6/5/2014 6:5:48,38.41,-13.80,0.00,8.47
995611230, 6/5/2014 6:20:50,41.68,-13.75,0.00,8.47
996511461, 6/5/2014 6:35:52,45.05,-13.84,0.00,8.47
997411708, 6/5/2014 6:50:55,48.20,-13.89,0.00,8.47
998311940, 6/5/2014 7:5:57,50.11,-13.84,0.00,8.47
999212185, 6/5/2014 7:21:0,53.71,-13.89,0.00,8.47
1000112412, 6/5/2014 7:36:2,56.75,-13.94,0.00,8.47
1001012657, 6/5/2014 7:51:4,58.55,-13.96,0.00,8.47
1001912892, 6/5/2014 8:6:7,60.91,-13.97,0.00,8.47
1002813132, 6/5/2014 8:21:9,62.60,-13.99,0.00,8.47
1003713360, 6/5/2014 8:36:11,64.29,-13.96,0.00,8.47
1004613601, 6/5/2014 8:51:14,65.75,-14.00,0.00,8.47
1005513829, 6/5/2014 9:6:16,66.54,-14.00,0.00,8.47
1006414071, 6/5/2014 9:21:19,67.77,-13.97,0.00,8.47
1007314297, 6/5/2014 9:36:21,68.56,-13.96,0.00,8.47
1008214540, 6/5/2014 9:51:24,68.68,-13.95,0.00,8.47
1009114767, 6/5/2014 10:6:26,69.80,-13.99,0.00,8.47
1010015008, 6/5/2014 10:21:29,70.70,-13.97,0.00,8.47
1010914996, 6/5/2014 10:36:31,72.27,-14.05,0.00,8.47
1011815236, 6/5/2014 10:51:33,74.07,-14.04,0.00,8.47
1012715461, 6/5/2014 11:6:36,75.31,-14.10,0.00,8.47
1013615699, 6/5/2014 11:21:38,75.76,-14.13,0.00,8.47
1014515926, 6/5/2014 11:36:41,77.11,-14.21,0.00,8.47
1015416164, 6/5/2014 11:51:43,77.45,-14.38,0.00,8.47
1016316391, 6/5/2014 12:6:46,78.01,-14.40,0.00,8.47
1017216634, 6/5/2014 12:21:48,78.91,-14.61,0.00,8.47
1018116862, 6/5/2014 12:36:51,79.36,-14.69,0.00,8.47
1019017114, 6/5/2014 12:51:53,81.16,-14.93,0.00,8.47
1019917344, 6/5/2014 13:6:56,82.74,-15.04,0.00,8.47
1020817587, 6/5/2014 13:21:58,83.19,-15.05,0.00,8.47
1021717819, 6/5/2014 13:37:1,83.19,-15.42,0.00,8.47
1022618065, 6/5/2014 13:52:4,82.62,-15.20,0.00,8.47
1023518298, 6/5/2014 14:7:6,82.85,-15.67,0.00,8.47
1024418546, 6/5/2014 14:22:9,82.40,-15.51,0.00,8.47
1025318779, 6/5/2014 14:37:11,82.62,-15.53,0.00,8.47
1026219029, 6/5/2014 14:52:14,83.41,-15.54,0.00,8.47
1027119262, 6/5/2014 15:7:16,82.18,-15.54,0.00,8.47
1028019523, 6/5/2014 15:22:19,83.52,-15.65,0.00,8.47
1028919757, 6/5/2014 15:37:21,82.62,-15.63,0.00,8.47
1029820007, 6/5/2014 15:52:24,82.62,-15.66,0.00,8.47
1030720242, 6/5/2014 16:7:27,82.40,-15.63,0.00,8.47
1031620492, 6/5/2014 16:22:29,81.72,-15.63,0.00,8.47
1032520726, 6/5/2014 16:37:32,81.50,-15.60,0.00,8.47
1033420977, 6/5/2014 16:52:34,81.27,-15.63,0.00,8.47
1034321212, 6/5/2014 17:7:37,79.93,-15.59,0.00,8.47
1035221463, 6/5/2014 17:22:39,79.47,-15.62,0.00,8.47
1036121451, 6/5/2014 17:37:42,78.91,-15.64,0.00,8.47
1037021704, 6/5/2014 17:52:44,78.01,-15.79,0.00,8.47
1037921689, 6/5/2014 18:7:46,77.11,-15.73,0.00,8.47
1038821941, 6/5/2014 18:22:49,76.21,-15.72,0.00,8.47
1039721931, 6/5/2014 18:37:51,75.20,-16.31,0.00,8.47
1040622187, 6/5/2014 18:52:54,74.19,-16.07,0.00,8.47
1041522178, 6/5/2014 19:7:56,73.06,-16.39,0.00,8.47
1042422436, 6/5/2014 19:22:59,71.82,-16.36,0.00,8.47
1043322429, 6/5/2014 19:38:1,70.02,-16.37,0.00,8.47
1044222685, 6/5/2014 19:53:3,68.68,-16.27,0.00,8.47
1045122691, 6/5/2014 20:8:6,66.87,-16.37,0.00,8.47
1046022951, 6/5/2014 20:23:8,65.97,-16.35,0.00,8.47
1046922942, 6/5/2014 20:38:10,64.62,-16.43,0.00,8.47
1047823205, 6/5/2014 20:53:13,63.61,-16.47,0.00,8.47
1048723197, 6/5/2014 21:8:15,63.05,-16.23,0.00,8.47
1049623459, 6/5/2014 21:23:17,62.15,-16.43,0.00,8.47
1050523453, 6/5/2014 21:38:19,62.60,-16.21,0.00,8.47
1051423716, 6/5/2014 21:53:22,61.59,-16.42,0.00,8.47
1052323709, 6/5/2014 22:8:24,58.66,-16.54,0.00,8.47
1053223971, 6/5/2014 22:23:26,57.43,-16.57,0.00,8.47
1054123961, 6/5/2014 22:38:29,56.75,-16.20,0.00,8.47
1055024226, 6/5/2014 22:53:31,55.40,-16.41,0.00,8.47
1055924222, 6/5/2014 23:8:33,54.28,-16.41,0.00,8.47
1056824488, 6/5/2014 23:23:36,53.04,-16.52,0.00,8.47
1057724487, 6/5/2014 23:38:38,52.03,-16.55,0.00,8.47
1058624501, 6/5/2014 23:53:40,51.46,-16.42,0.00,8.47
1059524498, 6/6/2014 0:8:42,50.45,-16.50,0.00,8.47
1060424513, 6/6/2014 0:23:44,49.78,-16.67,0.00,8.47
1061324513, 6/6/2014 0:38:46,49.21,-16.51,0.00,8.47
1062224533, 6/6/2014 0:53:48,48.99,-16.47,0.00,8.47
1063124534, 6/6/2014 1:8:50,47.86,-16.46,0.00,8.47
1064024546, 6/6/2014 1:23:53,47.97,-16.18,0.00,8.47
1064924546, 6/6/2014 1:38:55,46.96,-16.41,0.00,8.47
1065824814, 6/6/2014 1:53:57,46.74,-16.55,0.00,8.47
1066724823, 6/6/2014 2:8:59,45.95,-16.54,0.00,8.47
1067624839, 6/6/2014 2:24:1,45.72,-16.51,0.00,8.47
1068524840, 6/6/2014 2:39:3,44.26,-16.60,0.00,8.47
1069424857, 6/6/2014 2:54:6,43.36,-16.45,0.00,8.47
1070324858, 6/6/2014 3:9:8,43.70,-16.57,0.00,8.47
1071224880, 6/6/2014 3:24:10,43.47,-16.32,0.00,8.47
1072124878, 6/6/2014 3:39:12,43.47,-16.44,0.00,8.47
1073025145, 6/6/2014 3:54:14,42.46,-16.56,0.00,8.47
1073925148, 6/6/2014 4:9:16,42.01,-16.62,0.00,8.47
1074826481, 6/6/2014 4:24:20,40.66,-16.77,0.00,8.47
1075725223, 6/6/2014 4:39:21,40.44,-16.53,0.00,8.47
